link,headline,category,short_description,authors,date,headline_tokens,short_description_tokens,headline_length,short_description_length,short_description_no_stopwords,headline_no_stopwords,short_desc_tokens_no_stop,headline_tokens_no_stop,short_description_extracted_dates,short_description_extracted_numbers,year
https://www.huffpost.com/entry/2022-wnba-finals_n_6327f56fe4b0eac9f4e3144d,"Las Vegas Aces Win First WNBA Title, Chelsea Gray Named MVP",SPORTS,Las Vegas never had a professional sports champion — until Sunday.,"Pat Eaton-Robb, AP",2022-09-19,"['Las', 'Vegas', 'Aces', 'Win', 'First', 'WNBA', 'Title,', 'Chelsea', 'Gray', 'Named', 'MVP']","['Las', 'Vegas', 'never', 'had', 'a', 'professional', 'sports', 'champion', '—', 'until', 'Sunday.']",11,11,las vegas professional sports champion — sunday.,"las vegas aces win wnba title, chelsea gray named mvp","['las', 'vegas', 'professional', 'sports', 'champion', '—', 'sunday.']","['las', 'vegas', 'aces', 'win', 'wnba', 'title,', 'chelsea', 'gray', 'named', 'mvp']",[],[],2022
https://www.huffpost.com/entry/queen-elizabeth-ii-world-leaders-funeral_n_63271396e4b046aa02404259,World Leaders Pay Respects To Queen Elizabeth II,WORLD NEWS,President Joe Biden and first lady Jill Biden were among thousands of mourners — from locals and tourists to royals and world leaders — to pay their respects.,"Mike Corder, Jill Lawless and Danica Kirka, AP",2022-09-18,"['World', 'Leaders', 'Pay', 'Respects', 'To', 'Queen', 'Elizabeth', 'II']","['President', 'Joe', 'Biden', 'and', 'first', 'lady', 'Jill', 'Biden', 'were', 'among', 'thousands', 'of', 'mourners', '—', 'from', 'locals', 'and', 'tourists', 'to', 'royals', 'and', 'world', 'leaders', '—', 'to', 'pay', 'their', 'respects.']",8,28,president joe biden lady jill biden thousands mourners — locals tourists royals world leaders — pay respects.,world leaders pay respects queen elizabeth ii,"['president', 'joe', 'biden', 'lady', 'jill', 'biden', 'thousands', 'mourners', '—', 'locals', 'tourists', 'royals', 'world', 'leaders', '—', 'pay', 'respects.']","['world', 'leaders', 'pay', 'respects', 'queen', 'elizabeth', 'ii']",[],[],2022
https://www.huffpost.com/entry/james-cameron-fought-studio-avatar_n_63268723e4b046aa02400678,James Cameron Says He 'Clashed' With Studio Before 'Avatar' Release,ENTERTAINMENT,"The ""Avatar"" director said aspects of his 2009 movie are ""still competitive with everything that’s out there these days.""",Ben Blanchet,2022-09-18,"['James', 'Cameron', 'Says', 'He', ""'Clashed'"", 'With', 'Studio', 'Before', ""'Avatar'"", 'Release']","['The', '""Avatar""', 'director', 'said', 'aspects', 'of', 'his', '2009', 'movie', 'are', '""still', 'competitive', 'with', 'everything', 'that’s', 'out', 'there', 'these', 'days.""']",10,19,"""avatar"" director said aspects 2009 movie ""still competitive that’s days.""",james cameron says 'clashed' studio 'avatar' release,"['""avatar""', 'director', 'said', 'aspects', '2009', 'movie', '""still', 'competitive', 'that’s', 'days.""']","['james', 'cameron', 'says', ""'clashed'"", 'studio', ""'avatar'"", 'release']",[],['2009'],2022
https://www.huffpost.com/entry/french-spiderman-birthday-skyscraper-climb_n_6326a369e4b082746beadd58,'French Spider-Man' Celebrates 60th Birthday With A Massive Skyscraper Climb,WEIRD NEWS,"Alain Robert, known as the ""French Spider-Man,"" has climbed the Burj Khalifa and the Empire State Building.",Ben Blanchet,2022-09-18,"[""'French"", ""Spider-Man'"", 'Celebrates', '60th', 'Birthday', 'With', 'A', 'Massive', 'Skyscraper', 'Climb']","['Alain', 'Robert,', 'known', 'as', 'the', '""French', 'Spider-Man,""', 'has', 'climbed', 'the', 'Burj', 'Khalifa', 'and', 'the', 'Empire', 'State', 'Building.']",10,17,"alain robert, known ""french spider-man,"" climbed burj khalifa empire state building.",'french spider-man' celebrates 60th birthday massive skyscraper climb,"['alain', 'robert,', 'known', '""french', 'spider-man,""', 'climbed', 'burj', 'khalifa', 'empire', 'state', 'building.']","[""'french"", ""spider-man'"", 'celebrates', '60th', 'birthday', 'massive', 'skyscraper', 'climb']",[],[],2022
https://www.huffpost.com/entry/europe-britain-royals-biden_n_63276eabe4b046aa02406a13,Biden Says Queen's Death Left 'Giant Hole' For Royal Family,POLITICS,"U.S. President Joe Biden, in London for the funeral of Queen Elizabeth II, says his heart went out to the royal family, adding the queen’s death left a “giant hole.”.","Darlene Superville, AP",2022-09-18,"['Biden', 'Says', ""Queen's"", 'Death', 'Left', ""'Giant"", ""Hole'"", 'For', 'Royal', 'Family']","['U.S.', 'President', 'Joe', 'Biden,', 'in', 'London', 'for', 'the', 'funeral', 'of', 'Queen', 'Elizabeth', 'II,', 'says', 'his', 'heart', 'went', 'out', 'to', 'the', 'royal', 'family,', 'adding', 'the', 'queen’s', 'death', 'left', 'a', '“giant', 'hole.”.']",10,30,"u.s. president joe biden, london funeral queen elizabeth ii, says heart went royal family, adding queen’s death left “giant hole.”.",biden says queen's death left 'giant hole' royal family,"['u.s.', 'president', 'joe', 'biden,', 'london', 'funeral', 'queen', 'elizabeth', 'ii,', 'says', 'heart', 'went', 'royal', 'family,', 'adding', 'queen’s', 'death', 'left', '“giant', 'hole.”.']","['biden', 'says', ""queen's"", 'death', 'left', ""'giant"", ""hole'"", 'royal', 'family']",[],[],2022
https://www.huffpost.com/entry/2020-census-falsified-inspector-general-finds_n_63277879e4b046aa02406f26,Watchdog Report Finds Some Census Takers Who Fudged 2020 Data Didn’t Get Fired,U.S. NEWS,"Despite entering false information, their work wasn't redone fully and in some cases the census takers received bonuses, the Office of Inspector General reported.",,2022-09-18,"['Watchdog', 'Report', 'Finds', 'Some', 'Census', 'Takers', 'Who', 'Fudged', '2020', 'Data', 'Didn’t', 'Get', 'Fired']","['Despite', 'entering', 'false', 'information,', 'their', 'work', ""wasn't"", 'redone', 'fully', 'and', 'in', 'some', 'cases', 'the', 'census', 'takers', 'received', 'bonuses,', 'the', 'Office', 'of', 'Inspector', 'General', 'reported.']",13,24,"despite entering false information, work wasn't redone fully cases census takers received bonuses, office inspector general reported.",watchdog report finds census takers fudged 2020 data didn’t fired,"['despite', 'entering', 'false', 'information,', 'work', ""wasn't"", 'redone', 'fully', 'cases', 'census', 'takers', 'received', 'bonuses,', 'office', 'inspector', 'general', 'reported.']","['watchdog', 'report', 'finds', 'census', 'takers', 'fudged', '2020', 'data', 'didn’t', 'fired']",[],[],2022
https://www.huffpost.com/entry/oil-gas-coal-reserves-database_n_6327a81ae4b0eac9f4e2fd23,First Public Global Database Of Fossil Fuels Launches,ENVIRONMENT,"On Monday, the world’s first public database of fossil fuel production, reserves and emissions launches.","Drew Costley, AP",2022-09-18,"['First', 'Public', 'Global', 'Database', 'Of', 'Fossil', 'Fuels', 'Launches']","['On', 'Monday,', 'the', 'world’s', 'first', 'public', 'database', 'of', 'fossil', 'fuel', 'production,', 'reserves', 'and', 'emissions', 'launches.']",8,15,"monday, world’s public database fossil fuel production, reserves emissions launches.",public global database fossil fuels launches,"['monday,', 'world’s', 'public', 'database', 'fossil', 'fuel', 'production,', 'reserves', 'emissions', 'launches.']","['public', 'global', 'database', 'fossil', 'fuels', 'launches']",[],[],2022
https://www.huffpost.com/entry/man-arrested-exposure-assault-queens-mourners-london_n_63254f41e4b0ed021dfd40a6,Man Charged With Exposing Himself To Mourners Waiting To View Queen Elizabeth,WORLD NEWS,The 19-year-old reportedly fled into the Thames in a failed bid to escape police.,Mary Papenfuss,2022-09-17,"['Man', 'Charged', 'With', 'Exposing', 'Himself', 'To', 'Mourners', 'Waiting', 'To', 'View', 'Queen', 'Elizabeth']","['The', '19-year-old', 'reportedly', 'fled', 'into', 'the', 'Thames', 'in', 'a', 'failed', 'bid', 'to', 'escape', 'police.']",12,14,19-year-old reportedly fled thames failed bid escape police.,man charged exposing mourners waiting view queen elizabeth,"['19-year-old', 'reportedly', 'fled', 'thames', 'failed', 'bid', 'escape', 'police.']","['man', 'charged', 'exposing', 'mourners', 'waiting', 'view', 'queen', 'elizabeth']",[],['19'],2022
https://www.huffpost.com/entry/bc-us-alaska-coastal-storm_n_6325f39fe4b0eac9f4e25cbc,Alaska Prepares For 'Historic-Level' Storm Barreling Towards Coast,ENVIRONMENT,"“In 10 years, people will be referring to the September 2022 storm as a benchmark storm.”","BECKY BOHRER, MARK THIESSEN and JOHN ANTCZAK, AP",2022-09-17,"['Alaska', 'Prepares', 'For', ""'Historic-Level'"", 'Storm', 'Barreling', 'Towards', 'Coast']","['“In', '10', 'years,', 'people', 'will', 'be', 'referring', 'to', 'the', 'September', '2022', 'storm', 'as', 'a', 'benchmark', 'storm.”']",8,16,"“in 10 years, people referring september 2022 storm benchmark storm.”",alaska prepares 'historic-level' storm barreling coast,"['“in', '10', 'years,', 'people', 'referring', 'september', '2022', 'storm', 'benchmark', 'storm.”']","['alaska', 'prepares', ""'historic-level'"", 'storm', 'barreling', 'coast']",[],"['10', '2022']",2022
https://www.huffpost.com/entry/tropical-storm-fiona-puerto-rico_n_6325d372e4b0ed021dfd719c,Puerto Rico Braces For Landslides And Severe Flooding As Tropical Storm Fiona Approaches,ENVIRONMENT,Puerto Rico was under a hurricane watch Saturday as the storm barreled towards the U.S. territory.,"DÁNICA COTO, AP",2022-09-17,"['Puerto', 'Rico', 'Braces', 'For', 'Landslides', 'And', 'Severe', 'Flooding', 'As', 'Tropical', 'Storm', 'Fiona', 'Approaches']","['Puerto', 'Rico', 'was', 'under', 'a', 'hurricane', 'watch', 'Saturday', 'as', 'the', 'storm', 'barreled', 'towards', 'the', 'U.S.', 'territory.']",13,16,puerto rico hurricane watch saturday storm barreled u.s. territory.,puerto rico braces landslides severe flooding tropical storm fiona approaches,"['puerto', 'rico', 'hurricane', 'watch', 'saturday', 'storm', 'barreled', 'u.s.', 'territory.']","['puerto', 'rico', 'braces', 'landslides', 'severe', 'flooding', 'tropical', 'storm', 'fiona', 'approaches']",[],[],2022
https://www.huffpost.com/entry/bc-as-pakistan-floods_n_63260f56e4b027aa4066b0f6,WHO Raises Alarm On Disease In Flood-hit Areas Of Pakistan,WORLD NEWS,"The World Health Organization is raising the alarm about a “second disaster” in the wake of the deadly floods in Pakistan this summer, as doctors and medical workers on the ground race to battle outbreaks of waterborne and other diseases.","ZARAR KHAN, AP",2022-09-17,"['WHO', 'Raises', 'Alarm', 'On', 'Disease', 'In', 'Flood-hit', 'Areas', 'Of', 'Pakistan']","['The', 'World', 'Health', 'Organization', 'is', 'raising', 'the', 'alarm', 'about', 'a', '“second', 'disaster”', 'in', 'the', 'wake', 'of', 'the', 'deadly', 'floods', 'in', 'Pakistan', 'this', 'summer,', 'as', 'doctors', 'and', 'medical', 'workers', 'on', 'the', 'ground', 'race', 'to', 'battle', 'outbreaks', 'of', 'waterborne', 'and', 'other', 'diseases.']",10,40,"world health organization raising alarm “second disaster” wake deadly floods pakistan summer, doctors medical workers ground race battle outbreaks waterborne diseases.",raises alarm disease flood-hit areas pakistan,"['world', 'health', 'organization', 'raising', 'alarm', '“second', 'disaster”', 'wake', 'deadly', 'floods', 'pakistan', 'summer,', 'doctors', 'medical', 'workers', 'ground', 'race', 'battle', 'outbreaks', 'waterborne', 'diseases.']","['raises', 'alarm', 'disease', 'flood-hit', 'areas', 'pakistan']",[],[],2022
https://www.huffpost.com/entry/jackson-water-crisis-privatization_n_6324d6c2e4b0ed021dfd034f,Privatization Isn’t The Answer To Jackson’s Water Crisis,ENVIRONMENT,Studies have repeatedly shown that ending public administration of water supplies doesn’t work — but that’s now on the table in Mississippi.,Nathalie Baptiste,2022-09-17,"['Privatization', 'Isn’t', 'The', 'Answer', 'To', 'Jackson’s', 'Water', 'Crisis']","['Studies', 'have', 'repeatedly', 'shown', 'that', 'ending', 'public', 'administration', 'of', 'water', 'supplies', 'doesn’t', 'work', '—', 'but', 'that’s', 'now', 'on', 'the', 'table', 'in', 'Mississippi.']",8,22,studies repeatedly shown ending public administration water supplies doesn’t work — that’s table mississippi.,privatization isn’t answer jackson’s water crisis,"['studies', 'repeatedly', 'shown', 'ending', 'public', 'administration', 'water', 'supplies', 'doesn’t', 'work', '—', 'that’s', 'table', 'mississippi.']","['privatization', 'isn’t', 'answer', 'jackson’s', 'water', 'crisis']",[],[],2022
https://www.huffpost.com/entry/african-land-snails-trail-of-slime-germany_n_63220b38e4b082746be5de74,German Customs Officials Follow Trail Of Slime And Find Bags Of Giant Snails,WEIRD NEWS,"“Never in the history of the Duesseldorf customs office has a trail of slime led us to smuggled goods,” spokesman Michael Walk told the media.",,2022-09-16,"['German', 'Customs', 'Officials', 'Follow', 'Trail', 'Of', 'Slime', 'And', 'Find', 'Bags', 'Of', 'Giant', 'Snails']","['“Never', 'in', 'the', 'history', 'of', 'the', 'Duesseldorf', 'customs', 'office', 'has', 'a', 'trail', 'of', 'slime', 'led', 'us', 'to', 'smuggled', 'goods,”', 'spokesman', 'Michael', 'Walk', 'told', 'the', 'media.']",13,25,"“never history duesseldorf customs office trail slime led smuggled goods,” spokesman michael walk told media.",german customs officials follow trail slime bags giant snails,"['“never', 'history', 'duesseldorf', 'customs', 'office', 'trail', 'slime', 'led', 'smuggled', 'goods,”', 'spokesman', 'michael', 'walk', 'told', 'media.']","['german', 'customs', 'officials', 'follow', 'trail', 'slime', 'bags', 'giant', 'snails']",[],[],2022
https://www.huffpost.com/entry/blade-runner-2099-series-announced_n_63247adfe4b027aa40656cc0,Amazon Greenlights 'Blade Runner 2099' Limited Series Produced By Ridley Scott,ENTERTAINMENT,The director of the original 1982 film joins a writer of the 2017 sequel for the newest installment in the sci-fi franchise.,Marco Margaritoff,2022-09-16,"['Amazon', 'Greenlights', ""'Blade"", 'Runner', ""2099'"", 'Limited', 'Series', 'Produced', 'By', 'Ridley', 'Scott']","['The', 'director', 'of', 'the', 'original', '1982', 'film', 'joins', 'a', 'writer', 'of', 'the', '2017', 'sequel', 'for', 'the', 'newest', 'installment', 'in', 'the', 'sci-fi', 'franchise.']",11,22,director original 1982 film joins writer 2017 sequel newest installment sci-fi franchise.,amazon greenlights 'blade runner 2099' limited series produced ridley scott,"['director', 'original', '1982', 'film', 'joins', 'writer', '2017', 'sequel', 'newest', 'installment', 'sci-fi', 'franchise.']","['amazon', 'greenlights', ""'blade"", 'runner', ""2099'"", 'limited', 'series', 'produced', 'ridley', 'scott']",[],"['1982', '2017']",2022
https://www.huffpost.com/entry/afghan-adjustment-act-congress_n_6324ad6ee4b027aa4065ebef,Bill To Help Afghans Who Escaped Taliban Faces Long Odds In The Senate,POLITICS,Republican outrage over the shoddy U.S. withdrawal from Afghanistan hasn’t spurred support for resettling refugees.,Hamed Ahmadi and Arthur Delaney,2022-09-16,"['Bill', 'To', 'Help', 'Afghans', 'Who', 'Escaped', 'Taliban', 'Faces', 'Long', 'Odds', 'In', 'The', 'Senate']","['Republican', 'outrage', 'over', 'the', 'shoddy', 'U.S.', 'withdrawal', 'from', 'Afghanistan', 'hasn’t', 'spurred', 'support', 'for', 'resettling', 'refugees.']",13,15,republican outrage shoddy u.s. withdrawal afghanistan hasn’t spurred support resettling refugees.,help afghans escaped taliban faces long odds senate,"['republican', 'outrage', 'shoddy', 'u.s.', 'withdrawal', 'afghanistan', 'hasn’t', 'spurred', 'support', 'resettling', 'refugees.']","['help', 'afghans', 'escaped', 'taliban', 'faces', 'long', 'odds', 'senate']",[],[],2022
https://www.huffpost.com/entry/birmingham-church-bombing_n_63245122e4b027aa4064f978,Alabama Sidesteps Compensation For Survivor Of '63 KKK Blast,U.S. NEWS,Sarah Collins Rudolph lost an eye and has pieces of glass inside her body from a Ku Klux Klan bombing that killed her sister and three other Black girls inside an Alabama church 59 years ago.,"Jay Reeves, AP",2022-09-16,"['Alabama', 'Sidesteps', 'Compensation', 'For', 'Survivor', 'Of', ""'63"", 'KKK', 'Blast']","['Sarah', 'Collins', 'Rudolph', 'lost', 'an', 'eye', 'and', 'has', 'pieces', 'of', 'glass', 'inside', 'her', 'body', 'from', 'a', 'Ku', 'Klux', 'Klan', 'bombing', 'that', 'killed', 'her', 'sister', 'and', 'three', 'other', 'Black', 'girls', 'inside', 'an', 'Alabama', 'church', '59', 'years', 'ago.']",9,36,sarah collins rudolph lost eye pieces glass inside body ku klux klan bombing killed sister black girls inside alabama church 59 years ago.,alabama sidesteps compensation survivor '63 kkk blast,"['sarah', 'collins', 'rudolph', 'lost', 'eye', 'pieces', 'glass', 'inside', 'body', 'ku', 'klux', 'klan', 'bombing', 'killed', 'sister', 'black', 'girls', 'inside', 'alabama', 'church', '59', 'years', 'ago.']","['alabama', 'sidesteps', 'compensation', 'survivor', ""'63"", 'kkk', 'blast']",[],['59'],2022
https://www.huffpost.com/entry/bc-us-water-woes-mississippi-racism_n_6324b8c1e4b046aa023f398e,Racism Seen As Root Of Water Crisis In Mississippi Capital,U.S. NEWS,"A boil-water advisory has been lifted for Mississippi's capital, and the state will stop handing out free bottled water on Saturday.","DREW COSTLEY, AP",2022-09-16,"['Racism', 'Seen', 'As', 'Root', 'Of', 'Water', 'Crisis', 'In', 'Mississippi', 'Capital']","['A', 'boil-water', 'advisory', 'has', 'been', 'lifted', 'for', ""Mississippi's"", 'capital,', 'and', 'the', 'state', 'will', 'stop', 'handing', 'out', 'free', 'bottled', 'water', 'on', 'Saturday.']",10,21,"boil-water advisory lifted mississippi's capital, state stop handing free bottled water saturday.",racism seen root water crisis mississippi capital,"['boil-water', 'advisory', 'lifted', ""mississippi's"", 'capital,', 'state', 'stop', 'handing', 'free', 'bottled', 'water', 'saturday.']","['racism', 'seen', 'root', 'water', 'crisis', 'mississippi', 'capital']",[],[],2022
